u,g,r,i,z,redshift
20.07455,18.0712,17.1224,16.73665,16.383229999999998,0.0934418075
19.00225,17.53069,16.766939999999998,16.3635,16.08971,0.08035601649999999
19.5406,17.69493,16.87043,16.4661,16.16348,0.08010927949999999
19.75106,18.07337,17.25542,16.880760000000002,16.59843,0.07773285199999996
20.40083,18.56481,17.52531,16.99625,16.53981,0.11672326300000024
20.39868,18.84101,17.64668,17.16392,16.79895,0.1720694314999999
20.2084,18.10756,17.63639,17.2625,17.0758,0.0733041749999999
19.54752,18.44209,17.75389,17.3802,17.13362,0.12472958450000003
20.6714,18.92566,17.8056,17.399810000000002,17.05571,0.14204262200000004
18.83356,17.70293,17.322370000000003,17.04286,16.90447,0.06368607400000004
20.61918,18.7354,17.47683,16.99255,16.6376,0.17772484
20.49635,18.32838,17.01608,16.52852,16.17396,0.20041039499999982
20.55224,18.7889,17.56018,17.08023,16.7109,0.181915535
18.3433,17.24788,16.84478,16.562379999999997,16.42362,0.044088796499999965
18.48561,17.07345,16.45485,16.09296,15.83349,0.08213783799999996
20.31564,18.27351,17.11046,16.63799,16.29992,0.15685960199999985
18.66943,17.43254,16.906010000000002,16.6122,16.42841,0.0533260335
18.80386,17.71895,17.35807,17.100839999999998,16.890539999999998,0.051250854000000026
20.30312,18.26614,16.99296,16.49609,16.133879999999998,0.1721228
20.70877,18.66766,17.36995,16.89208,16.570439999999998,0.18845030999999993
21.01726,19.14517,17.684639999999998,17.14979,16.80782,0.2348351649999998
20.70707,18.74179,17.659029999999998,17.20815,16.864179999999998,0.1487711519999999
20.15448,18.05443,16.8843,16.41545,16.06308,0.14787717350000004
20.93493,18.75695,17.35227,16.84855,16.486320000000003,0.2121536999999996
20.03465,18.27543,17.5131,17.1449,16.81577,0.08552553349999997
19.80408,18.09686,17.29908,16.93565,16.629179999999998,0.08076655800000004
18.58573,17.318089999999998,16.70845,16.335279999999997,16.11334,0.073946489
20.11743,18.27797,17.21571,16.800520000000002,16.43338,0.13290610349999998
19.32683,18.26023,17.57163,17.243560000000002,17.085829999999998,0.13477668000000007
19.12506,17.741670000000003,17.05921,16.734560000000002,16.49827,0.07665320899999994
17.93538,16.513820000000003,15.87522,15.50644,15.25048,0.04796754949999997
18.69459,17.23859,16.66004,16.364520000000002,16.14685,0.07624151010000006
20.63731,18.918470000000003,17.6733,17.13287,16.74701,0.18428664499999983
18.69028,17.30745,16.68721,16.30323,16.09316,0.07337647200000004
18.26396,17.06778,16.50123,16.14728,15.95098,0.06576736500000005
19.50616,18.31543,17.60183,17.22081,17.01599,0.1395860225
18.27872,17.30066,16.90709,16.65831,16.47185,0.0398667505
20.42456,18.47535,17.577820000000003,17.1846,16.8435,0.10113481100000003
19.19925,17.7616,17.02871,16.6831,16.40449,0.09261569549999996
19.52597,17.86882,17.11041,16.74711,16.47767,0.0711219485
18.95706,17.94472,17.4982,17.298479999999998,17.113329999999998,0.06716875449999996
18.28414,17.170460000000002,16.83322,16.67859,16.65629,0.03717272650000001
18.9037,17.7703,17.423270000000002,17.16822,17.03913,0.050466723
19.80687,18.31888,17.5815,17.176289999999998,16.910320000000002,0.10039882899999995
17.65015,16.081870000000002,15.24993,14.82424,14.54123,0.048009661500000016
20.56796,18.65392,17.70686,17.230079999999997,16.877270000000003,0.11914419399999998
19.22992,18.03163,17.5854,17.29595,17.092129999999997,0.08776804150000003
21.33089,19.2552,17.80311,17.20243,16.796120000000002,0.2396691549999998
22.39526,19.28872,18.00206,17.45692,17.05474,0.17269432149999986
20.96551,18.8775,17.47525,16.82185,16.28802,0.2368384399999999
19.23068,17.74081,16.9577,16.520210000000002,16.272679999999998,0.10784866499999993
20.66256,18.95374,17.67582,17.10458,16.64979,0.17478284499999985
20.09249,18.04757,17.01892,16.53847,16.11748,0.11482067600000002
19.65812,18.53601,17.99413,17.62927,17.44792,0.1294107245
20.13962,18.7761,17.86731,17.4192,17.09254,0.16237437449999984
20.12273,18.58176,17.89415,17.566010000000002,17.2843,0.10673811049999998
19.78836,18.48575,17.770020000000002,17.27964,17.00565,0.11683611850000016
20.91879,18.83705,17.59773,17.04382,16.6373,0.1869130700000003
23.6843,19.5396,18.04888,17.32484,16.97033,0.20210805799999998
20.33388,17.90935,16.98715,16.46895,16.18481,0.11374791399999994
20.869770000000003,19.01747,17.90561,17.42771,17.00072,0.15217377799999995
21.56817,19.16199,17.72491,17.1606,16.79482,0.24020463499999967
20.34817,18.46568,17.31266,16.83393,16.41416,0.16516829000000016
19.87481,18.20314,17.24821,16.76611,16.40186,0.1266172349999999
19.03685,17.59018,16.95156,16.562739999999998,16.30712,0.08693367299999993
20.7271,18.65789,17.4741,16.97319,16.60389,0.16689714149999976
19.19935,17.388920000000002,16.50731,16.04995,15.68961,0.08001177750000002
19.68714,18.34048,17.79804,17.50669,17.3366,0.058230536999999964
19.48185,17.66551,16.69714,16.21823,15.834220000000002,0.10183294050000004
19.22975,18.02465,17.359479999999998,16.91945,16.70158,0.12459505499999986
20.65709,18.625,17.45099,16.94141,16.56907,0.15988402999999998
17.967370000000003,15.83182,14.98689,14.56264,14.22018,0.05284270849999999
18.44969,16.87464,16.124229999999997,15.73044,15.417270000000002,0.06447464350000008
18.04083,16.21122,15.78069,15.56069,15.82408,0.04137092639999999
20.87888,18.80393,17.33051,16.78588,16.424770000000002,0.22825063599999978
19.51013,18.09078,17.59542,17.26406,17.07154,0.07963782549999986
20.22981,17.95291,16.90498,16.44369,16.07659,0.12324484249999998
18.07617,16.644679999999997,16.00461,15.65775,15.39323,0.05174424850000003
16.701079999999997,14.85028,14.01972,13.61241,13.32484,0.031009504999999944
20.32979,18.80134,17.5022,17.0053,16.63494,0.1819301445
19.3158,17.97521,17.32936,16.96384,16.73115,0.09280018099999998
19.72454,17.90531,16.81263,16.2884,15.886920000000002,0.12962348499999998
20.58355,18.77026,17.61682,17.13202,16.800729999999998,0.1700843715
17.88774,15.93465,15.03995,14.61251,14.25415,0.048465323
18.73651,17.43875,16.743470000000002,16.34243,16.08207,0.0838736465000001
20.28197,18.646420000000003,17.52129,17.040229999999998,16.70187,0.17068997099999986
20.52181,18.46801,17.134079999999997,16.61598,16.220760000000002,0.18509151199999987
19.42077,18.34901,17.53496,17.11316,16.74622,0.18058112800000004
19.90523,17.88748,16.871229999999997,16.35334,15.917129999999998,0.11003877649999992
19.77465,17.86893,16.79619,16.290129999999998,15.9223,0.12459641399999997
20.843770000000003,18.64058,17.45188,16.92982,16.536270000000002,0.1652186984999999
18.98783,17.001520000000003,16.0349,15.60229,15.223679999999998,0.08783114850000001
20.93759,18.53242,17.45309,16.95451,16.53755,0.13728070499999984
19.31382,18.15403,17.68277,17.37687,17.33251,0.07304276449999993
20.0267,18.67031,17.5156,17.01795,16.58894,0.19575844399999998
20.48042,18.60571,17.70037,17.30321,16.97684,0.11274123999999981
18.79975,17.40008,16.66215,16.26756,15.9661,0.08503396499999996
19.74457,18.21981,17.1776,16.74482,16.43838,0.16076836799999977
19.82028,18.41855,17.81652,17.459210000000002,17.273770000000003,0.07294665949999996
20.18323,18.38585,17.455560000000002,16.97699,16.61601,0.11040839849999999
17.800710000000002,15.91115,14.989120000000002,14.5538,14.21247,0.05039909899999996
20.13789,18.7548,17.87606,17.42954,17.15673,0.13936106799999992
19.43496,18.3022,17.72605,17.38184,17.18366,0.11120274199999995
19.13218,17.980620000000002,17.583579999999998,17.31317,17.17845,0.07565187549999998
19.75861,18.55071,17.69616,17.189410000000002,16.86068,0.19581031200000026
22.55444,19.36327,17.61273,16.94566,16.58367,0.28531501499999956
20.49822,18.55445,17.50753,17.0788,16.76921,0.13258370149999987
19.45502,17.436510000000002,16.37787,15.8876,15.468379999999998,0.12719684650000007
21.5096,18.96748,17.84179,17.37504,17.009420000000002,0.15805114250000013
18.90209,17.28779,16.48466,16.03935,15.67174,0.08547401600000015
20.64566,18.60443,17.48039,17.004820000000002,16.60579,0.15184765749999993
21.32395,19.02187,17.769289999999998,17.28408,16.92328,0.1885390235000001
20.66405,18.7773,17.55817,17.07462,16.7282,0.17366932499999987
20.91705,18.78001,17.73078,17.31932,16.95192,0.13493473149999988
20.11129,18.39668,17.60427,17.253729999999997,17.00405,0.09291813099999992
18.80079,17.19248,16.29045,15.81868,15.46995,0.08736687315
20.1154,18.19069,17.14392,16.68966,16.3425,0.12784700300000007
19.68931,17.93305,17.12589,16.7646,16.51579,0.06131755150000002
19.30847,18.18655,17.71535,17.4348,17.27799,0.06193673999999996
18.453570000000003,16.9997,16.513360000000002,16.25185,16.10483,0.04134653444999997
20.29814,18.29674,17.05074,16.56737,16.2391,0.1731518065000003
18.60928,17.532629999999997,17.129179999999998,16.89104,16.78321,0.05484767499999992
18.60952,17.39935,16.83135,16.44375,16.26325,0.08628540699999997
17.8991,16.307000000000002,15.67612,15.32706,15.08325,0.04109803054999995
19.76869,17.96115,17.02246,16.611279999999997,16.27763,0.0901057614999999
19.13742,17.46198,16.5898,16.171979999999998,15.77438,0.0737963729999999
19.68106,18.56807,17.77291,17.3846,17.1483,0.1575593404999999
19.2603,17.43202,16.595129999999997,16.20099,15.89745,0.06124999149999996
20.4831,18.84141,17.6753,17.2461,16.92458,0.16213909750000013
18.88311,17.65798,17.126739999999998,16.76953,16.5657,0.06766298249999986
20.49592,18.5321,17.586470000000002,17.21135,16.92221,0.11409294499999988
20.58324,19.11491,18.09163,17.53716,17.10867,0.11395606099999993
19.53003,18.23326,17.65505,17.27026,17.066570000000002,0.09785504149999986
19.70321,17.82263,16.97437,16.56579,16.21856,0.06821287049999995
20.07243,18.50972,17.43243,16.961879999999997,16.59171,0.15341908749999977
20.39252,18.6392,17.74444,17.35911,17.08229,0.10006752399999992
20.3816,18.53349,17.4552,17.03632,16.684820000000002,0.13079686699999998
20.39945,18.5038,17.38832,16.91593,16.543470000000003,0.14745165349999992
19.40581,18.27133,17.844520000000003,17.576929999999997,17.38877,0.07216613919999992
20.49271,18.62416,17.34321,16.825470000000003,16.49012,0.18935096850000008
19.59433,18.25186,17.26493,16.76408,16.42233,0.15097991199999994
16.30196,14.65788,13.90262,13.52309,13.18818,0.02617939299999994
19.25021,18.20677,17.76499,17.38898,17.2608,0.0835156499999999
19.99639,18.00283,17.041179999999997,16.57856,16.22052,0.11746443499999999
18.71243,16.84232,15.954579999999998,15.56371,15.26455,0.06406553575000001
19.76422,17.90031,16.922929999999997,16.501620000000003,16.13702,0.1020797625000001
16.58418,15.72615,15.3467,15.177170000000002,15.00531,0.022161250150000006
17.83794,16.122120000000002,15.32122,14.8985,14.59071,0.05536281150000005
18.42043,16.94916,16.17485,15.75233,15.42955,0.07501862650000002
17.95701,16.14845,15.314370000000002,14.903770000000002,14.61689,0.052542398500000045
20.74964,18.68239,17.22004,16.65662,16.30671,0.23260856550000011
19.4626,17.7511,16.90529,16.5205,16.24665,0.08822797499999996
18.37388,17.31233,16.92088,16.67207,16.58185,0.04003582850000005
19.86172,18.3296,17.36364,16.97247,16.69213,0.1269484939999999
19.74936,18.57405,17.73847,17.33569,17.12611,0.17137372699999998
19.57045,17.559379999999997,16.49512,16.03475,15.68614,0.11398821950000006
20.34781,18.71687,17.72619,17.2627,16.89331,0.1434803835000001
21.32258,18.95772,17.62889,17.07542,16.71801,0.20743672500000007
20.58594,18.68364,17.655920000000002,17.129839999999998,16.81654,0.14731860300000008
20.86901,18.76187,17.54249,17.038529999999998,16.716620000000002,0.17811328500000023
19.38766,17.58769,16.64208,16.253079999999997,15.92683,0.08609161099999993
18.70275,17.0288,16.1972,15.75776,15.35358,0.08395697799999997
16.83071,15.69297,15.249670000000002,15.03475,14.87257,0.03442775965000001
20.63446,18.74775,17.71575,17.29214,16.94282,0.13647851100000008
17.54119,16.01383,15.24924,14.85622,14.586329999999998,0.046058302999999974
20.87954,18.93643,17.71898,17.258,16.892129999999998,0.18207140499999994
19.31761,17.34094,16.309160000000002,15.85874,15.51601,0.10050335849999997
20.86233,18.80948,17.66176,17.20692,16.85825,0.16353252299999993
20.87878,18.62711,17.38808,16.8833,16.54779,0.16768628399999996
19.77577,17.951220000000003,17.03696,16.658920000000002,16.369239999999998,0.07236197250000002
20.82083,18.91771,17.54457,17.04349,16.68892,0.21080801999999974
20.23186,18.2605,17.24779,16.802220000000002,16.44678,0.11345490749999992
21.26229,18.97193,17.59207,17.01662,16.6014,0.21733168000000017
21.22096,18.93593,17.5795,17.09246,16.83279,0.20752742500000015
17.48346,15.56878,14.6974,14.281629999999998,13.96802,0.039433680999999936
17.234820000000003,16.0682,15.60997,15.38928,15.24082,0.027899398850000034
20.74801,18.5682,17.261789999999998,16.69294,16.1965,0.19114133999999994
20.49606,18.63777,17.4877,16.955029999999997,16.58619,0.15989595150000002
18.98221,17.77976,17.28182,17.0312,16.82903,0.06360288600000008
19.45522,18.04905,17.24664,16.817870000000003,16.53152,0.11434082749999995
18.94622,17.73,17.15776,16.80319,16.54945,0.07905256499999984
20.04692,18.16231,17.18954,16.79704,16.42463,0.11095056849999997
19.12214,18.0239,17.496229999999997,17.15478,16.98389,0.07857089364999993
19.24259,17.49026,16.70889,16.35734,16.07412,0.05673917260000006
19.69296,18.4119,17.69971,17.31071,17.10202,0.1319865265
18.888,17.08636,16.09289,15.653620000000002,15.31631,0.08379430499999986
18.011670000000002,16.67914,16.13162,15.80369,15.582579999999998,0.04640284500000002
18.49132,16.88449,16.06837,15.62694,15.33123,0.06147208199999999
21.10175,18.7434,17.485960000000002,17.0023,16.63991,0.18577543
20.11633,18.48861,17.54795,17.13005,16.80331,0.109243346
19.45124,17.90625,16.99001,16.51166,16.192999999999998,0.12820276850000012
18.51647,17.03474,16.354429999999997,15.9761,15.773829999999998,0.05602820799999999
18.47269,16.57709,15.70846,15.32199,15.00412,0.06298384050000001
19.58003,18.13186,17.34496,17.00168,16.72798,0.10263824999999997
18.59037,16.74002,15.83182,15.34484,14.97595,0.08017554199999999
16.04845,14.27251,13.5275,13.14793,12.82799,0.02463140964999999
19.30383,17.87095,17.13939,16.760460000000002,16.49253,0.09339302000000005
19.20106,17.49956,16.62963,16.187829999999998,15.85314,0.08452133349999985
17.517329999999998,16.11978,15.57801,15.29779,15.0546,0.03759159025000004
18.845,17.27124,16.51979,16.08013,15.78516,0.07956508549999994
19.60582,17.81311,16.88027,16.45167,16.13685,0.09682557549999986
20.20091,18.73127,17.83483,17.40713,17.23682,0.11477913699999993
16.51004,14.83627,14.106329999999998,13.75979,13.5086,0.028775883499999936
20.50273,18.81171,17.81645,17.2987,16.932170000000003,0.15056775149999976
20.69911,18.6764,17.65648,17.2414,16.958289999999998,0.13247511599999995
21.14845,18.61803,17.21329,16.66711,16.3311,0.19605995550000008
20.63787,18.96757,18.010270000000002,17.614710000000002,17.26308,0.11162077549999991
18.06714,16.5573,15.78048,15.3643,15.04956,0.05081753984999993
18.92579,16.96712,16.012179999999997,15.56892,15.25896,0.09974871050000012
19.29196,17.60029,16.78208,16.38439,16.1062,0.07770816659999999
20.44014,18.42006,17.40715,16.983610000000002,16.62208,0.11708941800000015
19.1422,17.30055,16.535999999999998,16.19634,15.91997,0.06576652429999992
19.31224,17.900170000000003,17.20808,16.84437,16.52131,0.08879792249999997
19.55941,17.8448,16.905520000000003,16.472379999999998,16.102970000000003,0.10954291449999998
20.04793,18.19926,17.35257,16.96002,16.676370000000002,0.09144366050000001
20.86665,18.70284,17.33674,16.819760000000002,16.42197,0.2073648050000001
20.4036,18.50618,17.51136,17.03651,16.66711,0.1199844910000001
19.15519,17.12009,16.165979999999998,15.656020000000002,15.257129999999998,0.08715407099999987
20.02736,18.50095,17.677220000000002,17.28274,17.05376,0.11080823999999993
19.94112,18.10643,17.180039999999998,16.74703,16.46885,0.10346927299999989
19.251,17.393620000000002,16.4968,16.08309,15.74254,0.06157247750000007
20.65943,18.56356,17.674960000000002,17.23217,16.91291,0.11147951699999992
18.87539,17.61206,16.82112,16.46389,16.11167,0.10961960250000002
19.15648,17.524160000000002,16.76239,16.295379999999998,15.95802,0.07422077459999994
18.41373,17.338720000000002,16.892020000000002,16.65018,16.487389999999998,0.04362081249999997
19.11014,17.75518,17.202479999999998,16.878320000000002,16.67221,0.07305366549999999
19.39148,17.91415,17.16386,16.72287,16.44076,0.10671682900000004
19.96024,18.50495,17.767,17.37565,17.11533,0.11146604599999999
20.66911,19.05221,17.78598,17.29535,16.91633,0.17919999000000011
19.6037,18.39963,17.800929999999997,17.42033,17.26454,0.09734019099999994
20.82316,18.85134,17.87325,17.403579999999998,17.05493,0.13435020800000003
20.33879,18.61179,17.6979,17.33447,17.014979999999998,0.10942290749999993
19.66715,18.32982,17.67456,17.34287,17.09544,0.09170599800000005
21.11852,18.80103,17.49636,16.97362,16.56569,0.19449093649999988
20.27278,18.18514,17.15597,16.68661,16.32445,0.12843002449999996
19.5034,17.55725,16.49054,16.0306,15.65853,0.10947864249999993
20.39936,18.32901,17.34055,16.8475,16.43905,0.12763384399999994
19.15641,17.139789999999998,16.15279,15.6873,15.33286,0.08587542599999991
18.56459,16.692989999999998,15.84296,15.45099,15.1174,0.05064377100000004
19.6048,18.05858,17.092489999999998,16.63758,16.25369,0.12982829749999994
18.60881,16.60069,15.81616,15.44067,15.158129999999998,0.04941066350000003
18.9684,17.0555,16.20424,15.78878,15.486620000000002,0.06424839199999993
18.40156,16.87134,16.2725,15.93227,15.66806,0.06395005499999999
19.41465,18.2646,17.83567,17.56417,17.39418,0.0722645920999999
19.09076,17.95145,17.3222,16.95715,16.736720000000002,0.10213775500000002
19.59418,17.86671,16.963639999999998,16.672639999999998,16.389129999999998,0.06559611750000002
20.49831,18.53304,17.57838,17.15837,16.822570000000002,0.11661735949999992
20.05126,18.31963,17.46706,17.05194,16.73955,0.09992754849999991
19.24904,17.75165,17.0097,16.58635,16.2121,0.10676678649999999
15.24771,14.069170000000002,13.38116,13.05102,12.68898,0.011574773349999965
19.39365,17.686220000000002,16.938270000000003,16.575429999999997,16.33643,0.08392858249999997
20.49568,18.60292,17.80377,17.32535,17.03697,0.09163548749999992
20.94094,18.76946,17.68891,17.23476,16.84551,0.14124876999999988
19.23115,17.790879999999998,16.91891,16.49309,16.186529999999998,0.1310390830000002
17.36516,16.11831,15.70094,15.43907,15.6198,0.035173653999999985
19.50894,18.30981,17.63865,17.22409,17.03331,0.13885817399999986
19.91875,18.31912,17.52842,17.11189,16.81583,0.09632812149999997
17.79385,15.90449,15.01518,14.58292,14.21571,0.048612115349999964
20.24131,18.25654,17.17749,16.69802,16.356070000000003,0.14156208400000014
20.39331,18.45575,17.28908,16.81527,16.43393,0.16654226000000005
20.15209,18.40689,17.484479999999998,17.05099,16.75838,0.12649191350000025
17.965410000000002,16.29117,15.585629999999998,15.20919,14.93488,0.03961113805000006
19.75559,18.50962,17.76259,17.296889999999998,17.0299,0.14284886950000011
19.60098,17.72304,16.85099,16.42713,16.09454,0.07842118099999995
20.84425,18.76531,17.77574,17.351370000000003,16.96247,0.11418342000000008
20.24334,18.15913,17.13254,16.647660000000002,16.2717,0.1277675129999998
19.7607,17.9558,16.98265,16.487470000000002,16.08118,0.10355277749999997
19.481720000000003,18.41919,17.9565,17.642979999999998,17.416079999999997,0.08873934119999997
19.65293,17.6669,16.5728,16.083170000000003,15.71158,0.12200698450000008
19.51125,17.55709,16.68564,16.19096,15.85504,0.08583142000000006
20.5085,18.54366,17.550279999999997,17.1492,16.8006,0.11772769649999998
18.48057,17.06188,16.611620000000002,16.5704,16.420170000000002,0.038839258999999945
19.3443,18.28389,17.93616,17.65889,17.569670000000002,0.0506036477999999
20.19264,18.28795,17.2721,16.77337,16.37944,0.11581960699999982
19.72378,18.11139,17.17403,16.66272,16.33969,0.1347413254999999
19.98785,18.19536,17.23808,16.80203,16.43592,0.11643817599999999
20.13766,18.38731,17.4649,17.06525,16.668789999999998,0.11289783199999998
20.37335,18.60394,17.749679999999998,17.385360000000002,17.023629999999997,0.09875127299999996
18.01955,16.76184,16.15251,15.81793,15.55434,0.06059523749999994
21.27879,19.21186,17.76933,17.22281,16.81513,0.22745486599999967
19.5863,18.38328,17.56297,17.099239999999998,16.80185,0.17277445349999998
19.3955,18.10647,17.68745,17.46315,17.4224,0.05489385099999997
18.85634,17.65054,17.22906,16.984820000000003,16.839029999999998,0.05422955449999993
18.25173,17.01509,16.50161,16.17251,15.9512,0.05779375250000005
20.08658,18.4979,17.45559,16.98489,16.65444,0.15404204399999982
19.23198,18.24404,17.78789,17.51278,17.242729999999998,0.07455145479999993
21.08158,18.95678,17.738789999999998,17.22195,16.86982,0.17939873499999975
17.83551,16.21218,15.45077,15.00918,14.70853,0.05772543849999986
19.9868,18.5494,17.69712,17.23766,16.95055,0.16456672749999993
20.62738,18.73656,17.58054,17.1818,16.94546,0.16968836300000006
19.96324,18.42476,17.76557,17.40579,17.22338,0.07295866200000005
20.48786,18.36106,17.354470000000003,16.93143,16.59826,0.12379627849999993
19.3049,17.51064,16.7497,16.41036,16.147000000000002,0.04657494199999998
18.9272,17.92387,17.493129999999997,17.18102,17.03814,0.06776974149999995
20.21911,18.30921,17.20468,16.67821,16.32506,0.1589068400000001
20.21846,18.40184,17.38269,16.886129999999998,16.45695,0.12343181499999999
18.47988,17.64726,17.06869,16.75957,16.64159,0.0687766859999999
19.36867,17.636229999999998,16.70279,16.25744,15.87807,0.10320550049999994
18.36641,17.14594,16.54074,16.21411,16.0097,0.050717767449999965
19.80536,18.35789,17.38847,16.93666,16.66234,0.16552184649999999
21.06173,18.89842,17.67823,17.166179999999997,16.85475,0.1894289000000001
20.89062,18.58743,17.28999,16.77964,16.41033,0.1862030945
19.53024,17.64647,16.75799,16.37602,16.07041,0.07930199150000006
20.00989,18.01839,16.97631,16.53109,16.16189,0.11866520400000001
20.89287,18.94444,17.489829999999998,16.95434,16.58034,0.22359258000000004
17.63224,16.20959,15.59575,15.299929999999998,15.05269,0.03353026460000004
20.438270000000003,18.65334,17.58894,17.15579,16.80621,0.14206889050000016
18.21827,16.65798,15.97995,15.61832,15.3374,0.054587143000000005
19.46129,17.672079999999998,16.79717,16.35589,16.08258,0.08197906499999999
20.91599,18.83841,17.642970000000002,17.12735,16.77864,0.1781683399999999
20.172320000000003,18.67547,17.69817,17.2587,16.96711,0.1544394185000002
19.6362,18.04268,17.187739999999998,16.81073,16.52863,0.0884278129999999
18.49405,17.21621,16.65372,16.32169,16.12426,0.06973453065000008
20.36737,18.15136,16.982429999999997,16.47831,16.08945,0.1665721099999998
20.72253,18.61712,17.157,16.64457,16.32178,0.20760261799999996
18.60693,17.29049,16.630860000000002,16.25084,15.9721,0.07843740950000003
20.77535,18.55905,17.54714,17.12444,16.76988,0.12662988749999995
18.53009,17.14745,16.45253,16.05883,15.77399,0.09239398400000003
18.14731,16.99931,16.54585,16.25068,16.0986,0.04274948880000004
20.10335,18.01749,16.861639999999998,16.35803,15.95173,0.15236388200000003
20.48575,18.43785,17.40782,16.97032,16.655720000000002,0.1257636414999999
20.37695,18.64198,17.66348,17.19049,16.75368,0.13359697199999998
18.29137,16.89498,16.14932,15.71915,15.43741,0.07359661050000002
23.97537,18.79906,17.64237,17.11261,16.68044,0.16024841799999986
20.41952,18.71091,17.78541,17.386570000000003,17.08203,0.10953645999999989
20.06181,18.05694,17.08794,16.66575,16.36666,0.10259606250000011
19.39203,18.28543,17.59526,17.23518,16.97532,0.14350632250000012
20.34379,18.51385,17.652639999999998,17.229429999999997,16.97041,0.09276736549999991
19.48994,18.29665,17.65993,17.23307,17.008470000000003,0.13419591049999996
19.0536,17.86001,17.27495,16.948610000000002,16.79982,0.08522998950000005
18.56216,16.99545,16.13214,15.588679999999998,15.23061,0.07661749699999991
19.08697,17.514020000000002,16.61797,16.2371,15.88925,0.08869441849999993
19.50407,17.69216,16.7303,16.31332,15.99313,0.09328907400000011
20.97013,18.80416,17.61678,17.147779999999997,16.79584,0.16495569999999982
20.46638,18.53638,17.32754,16.8253,16.40577,0.16922572350000015
19.47514,18.4088,17.69456,17.33385,17.22366,0.13360117149999995
19.70891,18.26722,17.48143,17.05162,16.70927,0.11893585399999979
18.52417,16.856479999999998,16.1108,15.751920000000002,15.50765,0.051530245000000134
18.72109,17.07326,16.2301,15.826629999999998,15.5172,0.07069678050000004
18.31017,17.12922,16.63024,16.40449,16.22224,0.040353734499999995
20.58454,18.70701,17.52692,17.057779999999998,16.73705,0.16995370999999998
20.39099,18.69186,17.69491,17.223329999999997,16.88521,0.1434179740000002
18.51018,17.03671,16.34749,15.95541,15.6605,0.06703904350000005
20.14513,18.11405,17.06146,16.61234,16.24536,0.13057746700000009
19.86004,18.512,17.590139999999998,17.1459,16.77986,0.15127617750000005
20.33538,18.65692,17.55322,17.10537,16.749229999999997,0.15819264949999998
19.58199,17.825570000000003,16.94952,16.566470000000002,16.255470000000003,0.07321737650000007
19.77463,18.3473,17.6517,17.20041,16.94951,0.10331368149999985
18.70697,16.9294,16.13498,15.73194,15.43784,0.06135671300000005
19.9953,18.13226,17.164070000000002,16.72438,16.411479999999997,0.10386523050000004
20.15417,18.06163,16.93685,16.50352,16.106379999999998,0.1386080894999999
17.92536,16.69046,16.240779999999997,15.998220000000002,15.93617,0.031169981149999935
21.40326,19.22878,17.740920000000003,17.18262,16.82155,0.2427227999999997
19.86139,18.17779,17.36136,16.94305,16.64927,0.1026852665
18.72766,16.626839999999998,15.56935,15.13129,14.71807,0.10061429074999978
17.66885,16.43096,15.94521,15.686520000000002,15.47132,0.03316078899999996
18.82627,17.21901,16.41539,15.947729999999998,15.6399,0.07516524114999991
20.68075,18.61136,17.13375,16.58935,16.23147,0.20339986349999986
18.92135,17.99413,17.57343,17.282420000000002,17.15071,0.09113405199999992
19.59956,17.58524,16.63156,16.18923,15.85568,0.11109000150000008
19.74788,17.82691,16.89978,16.45316,16.093729999999997,0.08805476699999996
20.55142,18.60485,17.49672,17.01685,16.651,0.1587871515
18.84296,17.45691,16.814770000000003,16.45897,16.222189999999998,0.07378469299999989
21.55262,18.90282,17.641779999999997,17.16775,16.79881,0.19952556999999999
21.37331,18.95878,17.70893,17.192989999999998,16.848570000000002,0.19306040000000002
20.09558,18.40108,17.495079999999998,17.0442,16.72079,0.11905528800000019
20.47056,18.56245,17.5805,17.15299,16.80857,0.12246818199999993
20.10052,18.64421,17.90211,17.50701,17.21661,0.135384873
18.41561,16.816010000000002,16.023039999999998,15.64235,15.3359,0.06194631499999985
20.00019,18.28343,17.37294,17.00309,16.68443,0.11005118899999987
20.70647,18.84733,17.72042,17.197370000000003,16.806179999999998,0.14419220300000007
19.22869,17.15581,16.25562,15.813,15.45865,0.0814090904999999
19.58134,18.04659,17.14818,16.68894,16.31588,0.12421154399999995
19.66145,18.19732,17.39809,16.9742,16.6569,0.12195981050000013
20.26334,18.12776,17.222520000000003,16.79058,16.4406,0.09126141599999985
19.85578,18.51449,17.76083,17.350839999999998,17.10521,0.12578388699999984
19.51602,17.88048,16.86149,16.440279999999998,16.12639,0.11471248799999997
21.49964,19.16672,17.6869,17.109779999999997,16.73811,0.24799419499999975
19.92675,18.22931,17.33108,16.9179,16.64377,0.10411470099999999
18.37758,17.48969,17.22798,17.041610000000002,16.92369,0.04810757399999996
19.18581,18.18788,17.74225,17.43383,17.32572,0.07321656599999997
19.99757,18.13437,17.1821,16.77107,16.43487,0.09487343949999992
18.11824,16.31466,15.421,14.977429999999998,14.62085,0.05526991599999997
19.16167,17.382920000000002,16.49885,16.07934,15.75611,0.05604688350000006
20.3121,18.42984,17.39011,16.86145,16.503729999999997,0.1296098724999999
20.12771,18.5395,17.48844,17.087310000000002,16.75689,0.14710311349999988
20.61643,18.75731,17.60021,17.1346,16.86669,0.17251184000000014
20.10283,17.997770000000003,16.92745,16.3705,15.943179999999998,0.1222890529999999
20.64726,18.28185,17.08785,16.51676,15.96599,0.16466530299999976
